date,species,svl (mm),board number,habitat type,air temp (degrees Fahrenheit),relative humidity (percent)
2017-09-21,Anaxyrus fowleri,5,22,stream,83.3,0.299
2017-09-28,Sceloporus undulatus,17,12,disturbed,76.3,0.899
2017-09-28,Anolis carolinensis,20,9,disturbed,76.3,0.899
2017-09-28,Scincella lateralis,3,27,grass,76.3,0.899
2017-09-28,Sceloporus undulatus,13,3,disturbed,76.3,0.899
2017-09-28,Scincella lateralis,4,1,disturbed,76.3,0.899
2017-09-28,Anolis carolinensis,13,9,disturbed,76.3,0.899
2017-09-28,Sceloporus undulatus,10,48,forest,76.3,0.899
2017-09-28,Anolis carolinensis,12,48,forest,76.3,0.899
2017-09-28,Storeria occipitomaculata,33,40,forest,76.3,0.899
2017-09-28,Anolis carolinensis,10,40,forest,76.3,0.899
2017-09-28,Scincella lateralis,6,45,forest,76.3,0.899
2017-10-05,Anaxyrus fowleri,6,18,stream,54.6,0.879
2017-10-05,Coluber constrictor,59,29,grass,54.6,0.879
2017-10-05,Scincella lateralis,13,41,forest,54.6,0.879
2017-10-05,Plethodon glutinosus,15,6,disturbed,54.6,0.879
2017-10-05,Coluber constrictor,153,28,grass,54.6,0.879
2017-10-12,Sceloporus undulatus,13,2,disturbed,73.3,0.589
2017-10-12,Anolis carolinensis,12,5,disturbed,73.3,0.589
2017-10-12,Storeria occipitomaculata,36,46,forest,73.3,0.589
2017-10-12,Plestiodon fasciata,8,2,disturbed,73.3,0.589
2017-10-12,Scincella lateralis,6,24,stream,73.3,0.589
2017-10-12,Scincella lateralis,4,42,forest,73.3,0.589
2017-10-12,Sceloporus undulatus,18,6,disturbed,73.3,0.589
2017-10-19,Storeria occipitomaculata,22,6,disturbed,71.4,0.514
2017-10-19,Plestiodon fasciata,11,4,disturbed,71.4,0.514
2017-10-19,Scincella lateralis,3,6,disturbed,71.4,0.514
2017-10-19,Plethodon glutinosus,11,18,stream,71.4,0.514
2017-10-19,Storeria dekayi,19,3,disturbed,71.4,0.514
2017-10-26,Anaxyrus fowleri,3,8,disturbed,73.1,0.873
2017-10-26,Coluber constrictor,152,34,grass,73.1,0.873
2017-10-26,Scincella lateralis,4,48,forest,73.1,0.873
2017-10-26,Anolis carolinensis,20,10,disturbed,73.1,0.873
2017-11-02,Eurycea cirrigera,4,13,stream,60.4,0.677
2017-11-02,Sceloporus undulatus,14,7,disturbed,60.4,0.677
2017-11-02,Eurycea cirrigera,7,15,stream,60.4,0.677
2017-11-02,Plestiodon laticeps,11,44,forest,60.4,0.677
2017-11-02,Eurycea cirrigera,11,16,stream,60.4,0.677
2017-11-02,Scincella lateralis,8,37,forest,60.4,0.677
2017-11-09,Plestiodon fasciata,10,45,forest,51.7,0.569
2017-11-09,Eurycea cirrigera,4,13,stream,51.7,0.569
2017-11-09,Scincella lateralis,6,42,forest,51.7,0.569
2017-11-09,Anolis carolinensis,16,4,disturbed,51.7,0.569
2017-11-16,Anolis carolinensis,17,7,disturbed,44.5,0.64
2017-11-16,Scincella lateralis,8,41,forest,44.5,0.64
2017-11-16,Plethodon glutinosus,12,37,forest,44.5,0.64
2017-11-16,Anaxyrus fowleri,7,9,disturbed,44.5,0.64
2017-11-16,Scincella lateralis,5,45,forest,44.5,0.64
2017-11-16,Scincella lateralis,6,7,disturbed,44.5,0.64
2017-11-16,Scincella lateralis,5,21,stream,44.5,0.64
2017-11-16,Anolis carolinensis,6,40,forest,44.5,0.64
2017-11-16,Anolis carolinensis,7,6,disturbed,44.5,0.64
2017-11-16,Eurycea cirrigera,9,13,stream,44.5,0.64
2017-11-23,Scincella lateralis,6,45,forest,46.0,0.48
2017-11-30,Scincella lateralis,5,39,forest,48.3,0.778
2017-11-30,Eurycea cirrigera,3,19,stream,48.3,0.778
2017-11-30,Anolis carolinensis,18,6,disturbed,48.3,0.778
2017-12-14,Plethodon glutinosus,17,11,disturbed,50.7,0.23
2017-12-14,Eurycea cirrigera,3,14,stream,50.7,0.23
2017-12-14,Eurycea cirrigera,3,46,forest,50.7,0.23
2017-12-14,Anolis carolinensis,9,9,disturbed,50.7,0.23
2017-12-21,Eurycea cirrigera,10,39,forest,57.9,0.205
2017-12-21,Anolis carolinensis,7,47,forest,57.9,0.205
2017-12-21,Scincella lateralis,5,43,forest,57.9,0.205
2017-12-21,Anolis carolinensis,9,37,forest,57.9,0.205
2017-12-28,Scincella lateralis,4,43,forest,51.7,0.826
2017-12-28,Eurycea cirrigera,7,16,stream,51.7,0.826
2018-01-04,Plethodon glutinosus,18,10,disturbed,55.1,0.368
2018-01-04,Eurycea cirrigera,10,40,forest,55.1,0.368
2018-01-11,Plethodon glutinosus,18,17,stream,55.9,0.64
2018-01-11,Plethodon glutinosus,13,6,disturbed,55.9,0.64
2018-01-11,Plethodon glutinosus,18,4,disturbed,55.9,0.64
2018-01-11,Scincella lateralis,4,8,disturbed,55.9,0.64
2018-01-18,Scincella lateralis,6,48,forest,42.8,0.386
2018-01-18,Eurycea cirrigera,9,22,stream,42.8,0.386
2018-02-01,Eurycea cirrigera,6,16,stream,51.5,0.7
2018-02-01,Eurycea cirrigera,7,20,stream,51.5,0.7
2018-02-01,Eurycea cirrigera,8,40,forest,51.5,0.7
2018-02-08,Eurycea cirrigera,5,23,stream,40.6,0.504
2018-02-08,Tantilla coronata,23,8,disturbed,40.6,0.504
2018-02-08,Eurycea cirrigera,10,21,stream,40.6,0.504
2018-02-15,Plethodon glutinosus,13,9,disturbed,50.6,0.738
2018-02-15,Plethodon glutinosus,19,6,disturbed,50.6,0.738
2018-02-15,Sceloporus undulatus,13,5,disturbed,50.6,0.738
2018-02-22,Plethodon glutinosus,18,19,stream,58.6,0.282
2018-02-22,Plethodon glutinosus,10,8,disturbed,58.6,0.282
2018-03-01,Plestiodon fasciata,15,5,disturbed,53.2,0.367
2018-03-01,Scincella lateralis,11,6,disturbed,53.2,0.367
2018-03-01,Anolis carolinensis,13,8,disturbed,53.2,0.367
2018-03-01,Eurycea cirrigera,7,22,stream,53.2,0.367
2018-03-08,Pantherophis spiloides,173,5,disturbed,63.8,0.762
2018-03-08,Anolis carolinensis,8,6,disturbed,63.8,0.762
2018-03-08,Plestiodon laticeps,11,2,disturbed,63.8,0.762
2018-03-08,Scincella lateralis,6,45,forest,63.8,0.762
2018-03-08,Scincella lateralis,4,21,stream,63.8,0.762
2018-03-15,Storeria occipitomaculata,35,34,grass,48.9,0.223
2018-03-15,Sceloporus undulatus,11,3,disturbed,48.9,0.223
2018-03-22,Plestiodon fasciata,7,5,disturbed,62.5,0.817
2018-03-22,Storeria dekayi,33,18,stream,62.5,0.817
2018-03-29,Anaxyrus fowleri,5,3,disturbed,56.9,0.49
2018-03-29,Storeria occipitomaculata,17,34,grass,56.9,0.49
2018-03-29,Sceloporus undulatus,18,37,forest,56.9,0.49
2018-03-29,Anolis carolinensis,12,43,forest,56.9,0.49
2018-03-29,Plestiodon laticeps,12,10,disturbed,56.9,0.49
2018-04-05,Anolis carolinensis,8,9,disturbed,75.0,0.49
2018-04-12,Sceloporus undulatus,15,11,disturbed,57.9,0.487
2018-04-12,Anolis carolinensis,8,12,disturbed,57.9,0.487
2018-04-12,Sceloporus undulatus,12,11,disturbed,57.9,0.487
2018-04-19,Pantherophis spiloides,103,38,forest,67.2,0.325
2018-04-19,Plestiodon fasciata,7,42,forest,67.2,0.325
2018-04-19,Scincella lateralis,5,5,disturbed,67.2,0.325
2018-04-19,Plestiodon fasciata,12,7,disturbed,67.2,0.325
2018-04-19,Anolis carolinensis,15,3,disturbed,67.2,0.325
2018-04-26,Scincella lateralis,11,42,forest,69.6,0.588
2018-05-03,Pantherophis spiloides,137,4,disturbed,68.2,0.878
2018-05-10,Storeria occipitomaculata,34,29,grass,73.0,0.682
2018-05-10,Plestiodon fasciata,10,45,forest,73.0,0.682
2018-05-17,Scincella lateralis,6,48,forest,62.9,0.932
2018-05-17,Coluber constrictor,113,35,grass,62.9,0.932
2018-05-17,Scincella lateralis,11,42,forest,62.9,0.932
2018-05-24,Anolis carolinensis,8,43,forest,66.4,0.927
2018-05-24,Anolis carolinensis,8,12,disturbed,66.4,0.927
2018-05-24,Tantilla coronata,23,11,disturbed,66.4,0.927
2018-05-24,Anolis carolinensis,10,30,grass,66.4,0.927
2018-05-24,Anolis carolinensis,11,2,disturbed,66.4,0.927
2018-05-24,Plestiodon fasciata,9,42,forest,66.4,0.927
2018-05-24,Anaxyrus fowleri,6,21,stream,66.4,0.927
2018-05-24,Scincella lateralis,4,23,stream,66.4,0.927
2018-05-31,Anolis carolinensis,11,30,grass,71.8,0.763
2018-05-31,Scincella lateralis,10,16,stream,71.8,0.763
2018-05-31,Plestiodon fasciata,7,37,forest,71.8,0.763
2018-05-31,Scincella lateralis,5,45,forest,71.8,0.763
2018-05-31,Scincella lateralis,5,40,forest,71.8,0.763
2018-06-07,Anolis carolinensis,11,40,forest,86.6,0.728
2018-06-07,Anaxyrus fowleri,3,7,disturbed,86.6,0.728
2018-06-07,Scincella lateralis,10,19,stream,86.6,0.728
2018-06-14,Scincella lateralis,6,43,forest,67.4,0.753
2018-06-14,Anaxyrus fowleri,3,44,forest,67.4,0.753
2018-06-14,Sceloporus undulatus,16,3,disturbed,67.4,0.753
2018-06-21,Anolis carolinensis,8,39,forest,69.7,0.477
2018-06-21,Scincella lateralis,6,19,stream,69.7,0.477
2018-06-21,Scincella lateralis,10,1,disturbed,69.7,0.477
2018-06-28,Anolis carolinensis,12,38,forest,81.4,0.983
2018-06-28,Anolis carolinensis,10,9,disturbed,81.4,0.983
2018-07-05,Tantilla coronata,18,39,forest,72.7,0.747
2018-07-05,Scincella lateralis,4,37,forest,72.7,0.747
2018-07-12,Scincella lateralis,10,43,forest,84.4,0.932
2018-07-19,Anolis carolinensis,15,39,forest,74.6,0.316
2018-07-19,Pantherophis spiloides,132,18,stream,74.6,0.316
2018-07-26,Anolis carolinensis,21,2,disturbed,76.4,0.733
2018-07-26,Scincella lateralis,4,13,stream,76.4,0.733
2018-07-26,Scincella lateralis,5,13,stream,76.4,0.733
2018-07-26,Anolis carolinensis,15,6,disturbed,76.4,0.733
2018-07-26,Scincella lateralis,3,9,disturbed,76.4,0.733
2018-08-02,Scincella lateralis,7,10,disturbed,87.7,0.888
2018-08-02,Scincella lateralis,6,22,stream,87.7,0.888
2018-08-02,Pantherophis spiloides,160,36,grass,87.7,0.888
2018-08-09,Pantherophis spiloides,64,46,forest,73.0,0.579
2018-08-09,Scincella lateralis,7,45,forest,73.0,0.579
2018-08-09,Anolis carolinensis,16,7,disturbed,73.0,0.579
2018-08-09,Anolis carolinensis,10,5,disturbed,73.0,0.579
2018-08-09,Anolis carolinensis,17,1,disturbed,73.0,0.579
2018-08-09,Sceloporus undulatus,11,6,disturbed,73.0,0.579
2018-08-16,Anolis carolinensis,19,41,forest,82.0,0.789
2018-08-16,Scincella lateralis,3,25,grass,82.0,0.789
2018-08-16,Sceloporus undulatus,11,9,disturbed,82.0,0.789
2018-08-16,Plestiodon fasciata,13,7,disturbed,82.0,0.789
2018-08-16,Gastrophyne carolinensis,3,5,disturbed,82.0,0.789
2018-08-16,Plestiodon fasciata,14,5,disturbed,82.0,0.789
2018-08-16,Scincella lateralis,8,44,forest,82.0,0.789
2018-08-23,Pantherophis spiloides,223,47,forest,87.0,0.377
2018-08-23,Scincella lateralis,6,37,forest,87.0,0.377
2018-08-23,Sceloporus undulatus,11,47,forest,87.0,0.377
2018-08-30,Tantilla coronata,30,47,forest,82.5,0.364
2018-08-30,Plestiodon laticeps,14,43,forest,82.5,0.364
2018-08-30,Sceloporus undulatus,11,4,disturbed,82.5,0.364
2018-09-06,Coluber constrictor,78,11,disturbed,67.5,0.617
2018-09-06,Scincella lateralis,8,7,disturbed,67.5,0.617
2018-09-06,Plestiodon fasciata,15,9,disturbed,67.5,0.617
2018-09-06,Storeria occipitomaculata,23,45,forest,67.5,0.617
2018-09-06,Sceloporus undulatus,12,9,disturbed,67.5,0.617
2018-09-13,Anolis carolinensis,20,2,disturbed,65.9,0.643
2018-09-13,Scincella lateralis,7,41,forest,65.9,0.643
2018-09-13,Plestiodon fasciata,9,7,disturbed,65.9,0.643
2018-09-13,Scincella lateralis,5,47,forest,65.9,0.643
2018-09-13,Anolis carolinensis,7,3,disturbed,65.9,0.643
2018-09-20,Anolis carolinensis,13,12,disturbed,70.4,0.52
2018-09-20,Plestiodon laticeps,18,48,forest,70.4,0.52
2018-09-27,Storeria occipitomaculata,25,48,forest,75.1,0.511
2018-09-27,Plestiodon fasciata,17,47,forest,75.1,0.511
2018-09-27,Plestiodon laticeps,14,7,disturbed,75.1,0.511
2018-10-11,Storeria occipitomaculata,32,46,forest,58.9,0.979
2018-10-11,Storeria occipitomaculata,23,47,forest,58.9,0.979
2018-10-18,Plestiodon fasciata,12,46,forest,73.2,0.788
2018-10-18,Plestiodon laticeps,12,38,forest,73.2,0.788
2018-10-18,Plestiodon fasciata,10,40,forest,73.2,0.788
2018-10-18,Scincella lateralis,4,2,disturbed,73.2,0.788
2018-10-18,Anolis carolinensis,12,4,disturbed,73.2,0.788
2018-10-18,Plethodon glutinosus,15,7,disturbed,73.2,0.788
2018-10-18,Plestiodon fasciata,13,5,disturbed,73.2,0.788
2018-10-25,Anolis carolinensis,20,1,disturbed,57.6,0.393
2018-10-25,Storeria dekayi,47,33,grass,57.6,0.393
2018-10-25,Anolis carolinensis,18,3,disturbed,57.6,0.393
2018-11-01,Plethodon glutinosus,12,12,disturbed,55.1,0.588
2018-11-01,Plethodon glutinosus,15,1,disturbed,55.1,0.588
2018-11-01,Anaxyrus fowleri,7,41,forest,55.1,0.588
2018-11-08,Eurycea cirrigera,10,15,stream,47.3,0.744
2018-11-08,Plestiodon fasciata,9,46,forest,47.3,0.744
2018-11-08,Anaxyrus fowleri,4,13,stream,47.3,0.744
2018-11-08,Scincella lateralis,9,1,disturbed,47.3,0.744
2018-11-08,Eurycea cirrigera,8,14,stream,47.3,0.744
2018-11-08,Anolis carolinensis,13,46,forest,47.3,0.744
2018-11-15,Eurycea cirrigera,4,13,stream,50.6,0.556
2018-11-15,Anolis carolinensis,11,4,disturbed,50.6,0.556
2018-11-22,Anolis carolinensis,16,9,disturbed,61.1,0.384
2018-11-29,Anolis carolinensis,9,3,disturbed,57.3,0.557
2018-11-29,Scincella lateralis,6,44,forest,57.3,0.557
2018-11-29,Scincella lateralis,4,12,disturbed,57.3,0.557
2018-11-29,Scincella lateralis,5,43,forest,57.3,0.557
2018-11-29,Plestiodon fasciata,10,8,disturbed,57.3,0.557
2018-12-06,Plethodon glutinosus,14,19,stream,45.8,0.86
2018-12-06,Plethodon glutinosus,20,9,disturbed,45.8,0.86
2018-12-06,Eurycea cirrigera,4,19,stream,45.8,0.86
2018-12-13,Plethodon glutinosus,13,2,disturbed,39.9,0.724
2018-12-13,Plethodon glutinosus,17,6,disturbed,39.9,0.724
2018-12-20,Plethodon glutinosus,14,39,forest,56.6,0.864
2018-12-20,Anolis carolinensis,18,47,forest,56.6,0.864
2018-12-20,Anolis carolinensis,7,7,disturbed,56.6,0.864
2018-12-27,Plethodon glutinosus,16,9,disturbed,45.7,0.78
2018-12-27,Plethodon glutinosus,13,8,disturbed,45.7,0.78
2018-12-27,Plethodon glutinosus,15,17,stream,45.7,0.78
2019-01-03,Plethodon glutinosus,12,21,stream,39.1,0.616
2019-01-10,Eurycea cirrigera,8,19,stream,45.3,0.928
2019-01-10,Plethodon glutinosus,11,8,disturbed,45.3,0.928
2019-01-10,Eurycea cirrigera,9,24,stream,45.3,0.928
2019-01-10,Plethodon glutinosus,11,40,forest,45.3,0.928
2019-01-24,Plethodon glutinosus,17,2,disturbed,55.4,0.838
2019-01-24,Plethodon glutinosus,13,37,forest,55.4,0.838
2019-01-24,Plethodon glutinosus,14,46,forest,55.4,0.838
2019-01-24,Eurycea cirrigera,6,16,stream,55.4,0.838
2019-01-24,Plethodon glutinosus,14,43,forest,55.4,0.838
2019-01-24,Eurycea cirrigera,6,19,stream,55.4,0.838
2019-01-31,Plethodon glutinosus,17,44,forest,35.4,0.23
2019-02-07,Plethodon glutinosus,16,24,stream,46.5,0.908
2019-02-07,Plestiodon fasciata,13,38,forest,46.5,0.908
2019-02-14,Plethodon glutinosus,11,46,forest,51.0,0.856
2019-02-14,Plestiodon fasciata,15,47,forest,51.0,0.856
2019-02-21,Eurycea cirrigera,4,20,stream,55.8,0.229
2019-02-21,Eurycea cirrigera,8,16,stream,55.8,0.229
2019-02-21,Plethodon glutinosus,18,7,disturbed,55.8,0.229
2019-02-21,Eurycea cirrigera,8,17,stream,55.8,0.229
2019-02-28,Plestiodon fasciata,7,2,disturbed,41.7,0.252
2019-03-07,Storeria dekayi,22,7,disturbed,68.0,0.568
2019-03-07,Plestiodon laticeps,18,1,disturbed,68.0,0.568
2019-03-07,Eurycea cirrigera,3,21,stream,68.0,0.568
2019-03-07,Plestiodon laticeps,15,5,disturbed,68.0,0.568
2019-03-14,Eurycea cirrigera,8,23,stream,54.9,0.692
2019-03-14,Plestiodon fasciata,6,48,forest,54.9,0.692
2019-03-14,Scincella lateralis,4,38,forest,54.9,0.692
2019-03-28,Plestiodon fasciata,10,7,disturbed,67.4,0.706
2019-04-04,Sceloporus undulatus,16,44,forest,59.7,0.731
2019-04-04,Plestiodon fasciata,8,6,disturbed,59.7,0.731
2019-04-04,Sceloporus undulatus,12,48,forest,59.7,0.731
2019-04-04,Anaxyrus fowleri,6,11,disturbed,59.7,0.731
2019-04-11,Anolis carolinensis,13,11,disturbed,51.5,0.432
2019-04-11,Anolis carolinensis,19,8,disturbed,51.5,0.432
2019-04-18,Plestiodon fasciata,10,41,forest,70.5,0.49
2019-04-18,Storeria occipitomaculata,26,46,forest,70.5,0.49
2019-04-18,Anaxyrus fowleri,6,4,disturbed,70.5,0.49
2019-04-18,Storeria occipitomaculata,27,40,forest,70.5,0.49
2019-04-25,Pantherophis spiloides,133,48,forest,66.9,0.414
2019-04-25,Anolis carolinensis,16,2,disturbed,66.9,0.414
2019-04-25,Scincella lateralis,9,1,disturbed,66.9,0.414
2019-04-25,Sceloporus undulatus,15,41,forest,66.9,0.414
2019-05-02,Scincella lateralis,3,28,grass,68.9,0.686
2019-05-02,Anaxyrus fowleri,7,24,stream,68.9,0.686
2019-05-02,Plestiodon fasciata,15,11,disturbed,68.9,0.686
2019-05-02,Coluber constrictor,174,29,grass,68.9,0.686
2019-05-02,Scincella lateralis,14,47,forest,68.9,0.686
2019-05-09,Scincella lateralis,5,43,forest,75.2,0.37
2019-05-09,Scincella lateralis,3,43,forest,75.2,0.37
2019-05-16,Storeria dekayi,22,37,forest,77.3,0.376
2019-05-16,Scincella lateralis,5,39,forest,77.3,0.376
2019-05-16,Anolis carolinensis,9,11,disturbed,77.3,0.376
2019-05-23,Anolis carolinensis,21,33,grass,80.3,0.464
2019-05-30,Anaxyrus fowleri,8,16,stream,60.1,0.253
2019-05-30,Storeria dekayi,27,6,disturbed,60.1,0.253
2019-05-30,Anolis carolinensis,18,41,forest,60.1,0.253
2019-06-06,Plestiodon fasciata,10,10,disturbed,79.6,0.91
2019-06-06,Anolis carolinensis,22,9,disturbed,79.6,0.91
2019-06-06,Plestiodon laticeps,25,7,disturbed,79.6,0.91
2019-06-06,Sceloporus undulatus,19,2,disturbed,79.6,0.91
2019-06-13,Scincella lateralis,3,46,forest,83.1,0.543
2019-06-13,Sceloporus undulatus,17,1,disturbed,83.1,0.543
2019-06-20,Pantherophis spiloides,213,37,forest,85.9,0.441
2019-06-20,Anolis carolinensis,9,3,disturbed,85.9,0.441
2019-06-27,Scincella lateralis,10,40,forest,85.7,0.432
2019-06-27,Plestiodon laticeps,17,4,disturbed,85.7,0.432
2019-06-27,Plestiodon fasciata,7,6,disturbed,85.7,0.432
2019-06-27,Sceloporus undulatus,12,6,disturbed,85.7,0.432
2019-06-27,Anolis carolinensis,16,33,grass,85.7,0.432
2019-06-27,Anolis carolinensis,9,7,disturbed,85.7,0.432
2019-07-04,Plestiodon fasciata,9,5,disturbed,78.3,0.992
2019-07-04,Sceloporus undulatus,14,48,forest,78.3,0.992
2019-07-04,Scincella lateralis,5,9,disturbed,78.3,0.992
2019-07-11,Sceloporus undulatus,13,12,disturbed,86.1,0.667
2019-07-11,Plestiodon fasciata,13,39,forest,86.1,0.667
2019-07-18,Scincella lateralis,4,12,disturbed,85.8,0.653
2019-07-18,Tantilla coronata,27,1,disturbed,85.8,0.653
2019-07-18,Scincella lateralis,3,40,forest,85.8,0.653
2019-07-18,Pantherophis spiloides,205,40,forest,85.8,0.653
2019-07-18,Scincella lateralis,7,4,disturbed,85.8,0.653
2019-07-25,Anaxyrus fowleri,9,17,stream,70.2,0.855
2019-07-25,Pantherophis spiloides,190,48,forest,70.2,0.855
2019-08-01,Anolis carolinensis,12,3,disturbed,83.2,0.933
2019-08-01,Plestiodon fasciata,7,6,disturbed,83.2,0.933
2019-08-01,Plestiodon laticeps,10,12,disturbed,83.2,0.933
2019-08-01,Scincella lateralis,5,45,forest,83.2,0.933
2019-08-08,Anolis carolinensis,18,4,disturbed,88.1,0.647
2019-08-08,Sceloporus undulatus,20,43,forest,88.1,0.647
2019-08-08,Plestiodon fasciata,7,5,disturbed,88.1,0.647
2019-08-08,Scincella lateralis,11,38,forest,88.1,0.647
2019-08-08,Anolis carolinensis,14,5,disturbed,88.1,0.647
2019-08-08,Plestiodon fasciata,16,9,disturbed,88.1,0.647
2019-08-15,Scincella lateralis,6,6,disturbed,83.5,0.724
2019-08-15,Scincella lateralis,3,15,stream,83.5,0.724
2019-08-15,Plestiodon fasciata,16,40,forest,83.5,0.724
2019-08-15,Scincella lateralis,5,47,forest,83.5,0.724
2019-08-22,Scincella lateralis,7,17,stream,87.9,0.753
2019-08-22,Anolis carolinensis,8,38,forest,87.9,0.753
2019-08-22,Anolis carolinensis,13,36,grass,87.9,0.753
2019-08-22,Plestiodon fasciata,15,39,forest,87.9,0.753
2019-08-29,Plestiodon fasciata,9,45,forest,78.4,0.861
2019-08-29,Sceloporus undulatus,11,7,disturbed,78.4,0.861
2019-08-29,Pantherophis spiloides,183,33,grass,78.4,0.861
2019-08-29,Scincella lateralis,6,21,stream,78.4,0.861
2019-08-29,Agkistrodon piscivorus,79,22,stream,78.4,0.861
2019-09-05,Plestiodon fasciata,17,9,disturbed,68.0,0.696
2019-09-05,Sceloporus undulatus,15,4,disturbed,68.0,0.696
2019-09-05,Scincella lateralis,9,12,disturbed,68.0,0.696
2019-09-12,Scincella lateralis,6,43,forest,74.0,0.923
2019-09-12,Sceloporus undulatus,16,4,disturbed,74.0,0.923
2019-09-19,Anolis carolinensis,17,10,disturbed,74.9,0.552
2019-09-19,Anolis carolinensis,9,11,disturbed,74.9,0.552
2019-09-19,Anolis carolinensis,13,46,forest,74.9,0.552
2019-09-19,Scincella lateralis,10,38,forest,74.9,0.552
2019-09-19,Scincella lateralis,5,12,disturbed,74.9,0.552
2019-09-19,Sceloporus undulatus,13,39,forest,74.9,0.552
2019-09-19,Sceloporus undulatus,10,3,disturbed,74.9,0.552
2019-09-19,Pantherophis spiloides,108,27,grass,74.9,0.552
2019-09-26,Scincella lateralis,9,44,forest,73.5,0.953
2019-09-26,Sceloporus undulatus,15,39,forest,73.5,0.953
2019-09-26,Plestiodon fasciata,11,38,forest,73.5,0.953
2019-09-26,Scincella lateralis,9,42,forest,73.5,0.953
2019-09-26,Anolis carolinensis,8,11,disturbed,73.5,0.953
2019-09-26,Scincella lateralis,6,47,forest,73.5,0.953
2019-10-03,Eurycea cirrigera,3,17,stream,61.2,0.478
2019-10-10,Coluber constrictor,180,26,grass,73.4,0.87
2019-10-10,Tantilla coronata,17,38,forest,73.4,0.87
2019-10-17,Coluber constrictor,68,30,grass,68.2,0.814
2019-10-17,Scincella lateralis,6,45,forest,68.2,0.814
2019-10-17,Scincella lateralis,12,21,stream,68.2,0.814
2019-10-17,Scincella lateralis,5,42,forest,68.2,0.814
2019-10-24,Anolis carolinensis,13,12,disturbed,62.5,0.572
2019-10-24,Scincella lateralis,5,39,forest,62.5,0.572
2019-10-31,Coluber constrictor,113,1,disturbed,59.6,0.422
2019-11-07,Plethodon glutinosus,20,41,forest,54.0,0.573
2019-11-07,Scincella lateralis,3,43,forest,54.0,0.573
2019-11-07,Eurycea cirrigera,6,18,stream,54.0,0.573
2019-11-07,Anolis carolinensis,7,44,forest,54.0,0.573
2019-11-07,Eurycea cirrigera,5,13,stream,54.0,0.573
2019-11-14,Eurycea cirrigera,3,18,stream,63.8,0.206
2019-11-14,Anolis carolinensis,8,11,disturbed,63.8,0.206
2019-11-14,Plestiodon laticeps,13,48,forest,63.8,0.206
2019-11-21,Plestiodon laticeps,18,39,forest,63.2,0.776
2019-11-21,Plethodon glutinosus,17,12,disturbed,63.2,0.776
2019-11-21,Anolis carolinensis,16,12,disturbed,63.2,0.776
2019-11-21,Plethodon glutinosus,12,48,forest,63.2,0.776
2019-11-21,Eurycea cirrigera,5,24,stream,63.2,0.776
2019-11-28,Eurycea cirrigera,5,24,stream,52.0,0.562
2019-12-05,Plethodon glutinosus,17,1,disturbed,53.4,0.934
2019-12-12,Scincella lateralis,4,19,stream,48.1,0.837
2019-12-12,Anolis carolinensis,9,1,disturbed,48.1,0.837
2019-12-12,Plethodon glutinosus,19,7,disturbed,48.1,0.837
2019-12-19,Anolis carolinensis,12,11,disturbed,42.4,0.448
2019-12-19,Anolis carolinensis,15,11,disturbed,42.4,0.448
2019-12-26,Scincella lateralis,5,6,disturbed,41.5,0.752
2019-12-26,Eurycea cirrigera,9,22,stream,41.5,0.752
2019-12-26,Anaxyrus fowleri,7,15,stream,41.5,0.752
2019-12-26,Anolis carolinensis,12,24,stream,41.5,0.752
2020-01-02,Plethodon glutinosus,16,21,stream,35.9,0.748
2020-01-02,Plethodon glutinosus,14,5,disturbed,35.9,0.748
2020-01-02,Plethodon glutinosus,12,9,disturbed,35.9,0.748
2020-01-16,Plethodon glutinosus,18,9,disturbed,53.2,0.886
2020-01-16,Plethodon glutinosus,17,11,disturbed,53.2,0.886
2020-01-16,Eurycea cirrigera,9,46,forest,53.2,0.886
2020-01-16,Plethodon glutinosus,13,11,disturbed,53.2,0.886
2020-01-23,Eurycea cirrigera,3,42,forest,47.0,0.375
2020-01-30,Anolis carolinensis,8,38,forest,49.7,0.664
2020-01-30,Plethodon glutinosus,14,47,forest,49.7,0.664
2020-01-30,Plethodon glutinosus,14,3,disturbed,49.7,0.664
2020-01-30,Eurycea cirrigera,9,24,stream,49.7,0.664
2020-02-06,Eurycea cirrigera,7,16,stream,41.2,0.218
2020-02-13,Eurycea cirrigera,7,19,stream,50.3,0.769
2020-02-13,Eurycea cirrigera,10,14,stream,50.3,0.769
2020-02-13,Eurycea cirrigera,5,15,stream,50.3,0.769
2020-02-13,Eurycea cirrigera,6,24,stream,50.3,0.769
2020-02-13,Plethodon glutinosus,11,10,disturbed,50.3,0.769
2020-02-20,Eurycea cirrigera,6,18,stream,40.5,0.684
2020-02-20,Sceloporus undulatus,14,10,disturbed,40.5,0.684
2020-02-20,Plethodon glutinosus,14,12,disturbed,40.5,0.684
2020-02-20,Sceloporus undulatus,13,8,disturbed,40.5,0.684
2020-02-27,Plethodon glutinosus,14,9,disturbed,52.6,0.611
2020-02-27,Plethodon glutinosus,15,40,forest,52.6,0.611
2020-02-27,Eurycea cirrigera,4,18,stream,52.6,0.611
2020-03-05,Eurycea cirrigera,3,15,stream,52.6,0.693
2020-03-12,Plestiodon fasciata,11,37,forest,64.6,0.807
2020-03-12,Scincella lateralis,7,10,disturbed,64.6,0.807
2020-03-19,Sceloporus undulatus,12,3,disturbed,50.9,0.5
2020-03-19,Anaxyrus fowleri,3,45,forest,50.9,0.5
